69, 2.721000E+03
70, 2.509000E+03
71, 2.270000E+03
72, 1.947000E+03
73, 1.699000E+03
74, 1.600000E+03
75, 1.441000E+03
76, 1.304000E+03
77, 1.116000E+03
78, 9.760000E+02
79, 9.070000E+02
80, 7.670000E+02
81, 6.640000E+02
82, 5.970000E+02
83, 5.260000E+02
84, 4.380000E+02
85, 3.770000E+02
86, 3.360000E+02
87, 2.710000E+02
88, 2.140000E+02
89, 2.080000E+02
90, 1.870000E+02
91, 1.640000E+02
92, 1.400000E+02
93, 1.340000E+02
94, 1.060000E+02
95, 7.900000E+01
96, 6.100000E+01
97, 7.100000E+01
98, 5.100000E+01
99, 4.800000E+01
0, 0.000000E+00
1, 1.520000E+02
2, 4.010000E+02
3, 8.100000E+02
4, 1.339000E+03
5, 2.000000E+03
6, 2.728000E+03
7, 3.569000E+03
8, 4.564000E+03
9, 5.515000E+03
10, 6.742000E+03
11, 7.690000E+03
12, 8.841000E+03
13, 9.988000E+03
14, 1.133700E+04
15, 1.264100E+04
16, 1.364700E+04
17, 1.482800E+04
18, 1.624900E+04
19, 1.724700E+04
20, 1.815200E+04
21, 1.932400E+04
22, 2.053000E+04
23, 2.104300E+04
24, 2.219800E+04
25, 2.244600E+04
26, 2.329500E+04
27, 2.359900E+04
28, 2.413300E+04
29, 2.473500E+04
30, 2.463700E+04
31, 2.475100E+04
32, 2.465700E+04
33, 2.454600E+04
34, 2.475200E+04
35, 2.431100E+04
36, 2.382800E+04
37, 2.377300E+04
38, 2.312100E+04
39, 2.228400E+04
40, 2.162200E+04
41, 2.100900E+04
42, 2.059300E+04
43, 1.967300E+04
44, 1.906800E+04
45, 1.829900E+04
46, 1.729500E+04
47, 1.645300E+04
48, 1.565500E+04
49, 1.486100E+04
50, 1.408200E+04
51, 1.317900E+04
52, 1.258400E+04
53, 1.180400E+04
54, 1.081900E+04
55, 1.028100E+04
56, 9.354000E+03
57, 8.723000E+03
58, 7.997000E+03
59, 7.508000E+03
60, 6.863000E+03
61, 6.270000E+03
62, 5.715000E+03
63, 5.357000E+03
64, 4.834000E+03
65, 4.263000E+03
66, 3.981000E+03
67, 3.508000E+03
68, 3.285000E+03
69, 2.880000E+03
70, 2.632000E+03
71, 2.297000E+03
72, 2.050000E+03
73, 1.835000E+03
74, 1.610000E+03
75, 1.415000E+03
76, 1.279000E+03
77, 1.101000E+03
78, 9.630000E+02
79, 8.680000E+02
80, 7.470000E+02
81, 7.170000E+02
82, 5.890000E+02
83, 5.300000E+02
84, 4.670000E+02
85, 3.760000E+02
86, 3.310000E+02
87, 2.700000E+02
88, 2.650000E+02
89, 2.020000E+02
