0.100000 1.543542 1.495625 3.039167 2.000166 
0.300000 1.551979 1.472708 3.024687 2.000458 
0.500000 1.518958 1.438646 2.957604 2.000492 
0.700000 1.557396 1.463437 3.020833 2.000645 
0.900000 1.597708 1.407083 3.004792 2.002690 
1.100000 1.551875 1.447500 2.999375 2.000808 
1.300000 1.527396 1.461146 2.988542 2.000328 
1.500000 1.592708 1.408125 3.000833 2.002528 
1.700000 1.567396 1.428646 2.996042 2.001432 
1.900000 1.600625 1.433646 3.034271 2.002023 
2.100000 1.583125 1.375521 2.958646 2.003292 
2.300000 1.579896 1.404896 2.984792 2.002296 
2.500000 1.575312 1.475104 3.050417 2.000720 
2.700000 1.634479 1.365729 3.000208 2.005375 
2.900000 1.576250 1.359063 2.935313 2.003662 
3.100000 1.673333 1.364062 3.037396 2.006955 
3.300000 1.605833 1.418854 3.024687 2.002553 
3.500000 1.609687 1.415833 3.025521 2.002744 
3.700000 1.525104 1.397812 2.922917 2.001266 
3.900000 1.575729 1.421354 2.997083 2.001772 
4.100000 1.641875 1.408229 3.050104 2.003926 
4.300000 1.579792 1.408125 2.987917 2.002205 
4.500000 1.552188 1.430625 2.982813 2.001108 
4.700000 1.549375 1.431667 2.981042 2.001040 
4.900000 1.620417 1.408333 3.028750 2.003279 
5.100000 1.578229 1.413958 2.992188 2.002013 
5.300000 1.610625 1.383021 2.993646 2.003867 
5.500000 1.655938 1.382292 3.038229 2.005435 
5.700000 1.623750 1.346979 2.970729 2.005817 
5.900000 1.590208 1.395833 2.986042 2.002832 
6.100000 1.606562 1.422083 3.028646 2.002479 
6.300000 1.536875 1.457500 2.994375 2.000469 
6.500000 1.537292 1.449583 2.986875 2.000575 
6.700000 1.538958 1.501042 3.040000 2.000104 
6.900000 1.519896 1.472708 2.992604 2.000166 
7.100000 1.559792 1.441979 3.001771 2.001028 
7.300000 1.512292 1.461458 2.973750 2.000195 
7.500000 1.557708 1.463021 3.020729 2.000655 
7.700000 1.551562 1.448542 3.000104 2.000787 
7.900000 1.556042 1.462813 3.018854 2.000636 
8.100000 1.507292 1.472917 2.980208 2.000089 
8.300000 1.497396 1.529583 3.026979 2.000075 
8.500000 1.500417 1.518958 3.019375 2.000025 
8.700000 1.404271 1.543333 2.947604 2.001486 
8.900000 1.437396 1.553854 2.991250 2.001011 
9.100000 1.432708 1.579583 3.012292 2.001587 
9.300000 1.423646 1.557917 2.981562 2.001354 
9.500000 1.461667 1.551354 3.013021 2.000591 
9.700000 1.450625 1.543229 2.993854 2.000638 
9.900000 1.451458 1.560417 3.011875 2.000873 
10.100000 1.504375 1.505937 3.010312 2.000000 
10.300000 1.488125 1.480833 2.968958 2.000004 
10.500000 1.580208 1.431771 3.011979 2.001622 
10.700000 1.536042 1.475625 3.011667 2.000268 
10.900000 1.522500 1.489896 3.012396 2.000078 
11.100000 1.438021 1.555208 2.993229 2.001023 
11.300000 1.443542 1.553958 2.997500 2.000905 
11.500000 1.429688 1.589271 3.018958 2.001866 
11.700000 1.352604 1.612812 2.965417 2.005157 
11.900000 1.338021 1.672396 3.010417 2.008286 
12.100000 1.314167 1.670625 2.984792 2.009590 
12.300000 1.350521 1.657188 3.007708 2.006974 
12.500000 1.384375 1.625208 3.009583 2.004286 
12.700000 1.398333 1.552604 2.950938 2.001825 
12.900000 1.384688 1.635104 3.019792 2.004603 
13.100000 1.404479 1.616042 3.020521 2.003280 
13.300000 1.381146 1.583646 2.964792 2.003119 
13.500000 1.386354 1.636562 3.022917 2.004586 
13.700000 1.339063 1.644375 2.983437 2.007026 
13.900000 1.359896 1.667396 3.027292 2.006921 
14.100000 1.352188 1.638125 2.990312 2.006129 
14.300000 1.381771 1.576979 2.958750 2.002910 
14.500000 1.486250 1.570833 3.057083 2.000511 
14.700000 1.476563 1.501354 2.977917 2.000046 
14.900000 1.439271 1.541875 2.981146 2.000790 
15.100000 1.489167 1.597813 3.086979 2.000826 
15.300000 1.425208 1.525729 2.950938 2.000774 
15.500000 1.424792 1.586458 3.011250 2.001925 
15.700000 1.420417 1.612708 3.033125 2.002686 
15.900000 1.446250 1.578333 3.024583 2.001273 
16.100000 1.434271 1.514792 2.949063 2.000497 
16.300000 1.459062 1.558542 3.017604 2.000725 
16.500000 1.412187 1.579375 2.991562 2.002086 
16.700000 1.493333 1.514271 3.007604 2.000032 
16.900000 1.509167 1.480104 2.989271 2.000063 
17.100000 1.459167 1.549583 3.008750 2.000602 
17.300000 1.449896 1.525625 2.975521 2.000432 
17.500000 1.464583 1.554792 3.019375 2.000595 
17.700000 1.459375 1.527396 2.986771 2.000346 
17.900000 1.432813 1.579583 3.012396 2.001585 
18.100000 1.455625 1.546875 3.002500 2.000616 
18.300000 1.455521 1.505313 2.960833 2.000189 
18.500000 1.494063 1.500521 2.994583 2.000003 
18.700000 1.559896 1.513542 3.073437 2.000152 
18.900000 1.486563 1.475000 2.961563 2.000010 
19.100000 1.537083 1.402500 2.939583 2.001399 
19.300000 1.593542 1.449479 3.043021 2.001496 
19.500000 1.570833 1.430104 3.000938 2.001468 
19.700000 1.527187 1.465208 2.992396 2.000286 
19.900000 1.473229 1.485000 2.958229 2.000011 
