4.000000E-02, -8.066920E+05, 6.778652E+04, -7.389055E+05
8.000000E-02, -7.792597E+05, 6.404593E+04, -7.152138E+05
1.200000E-01, -7.762508E+05, 6.375098E+04, -7.124999E+05
1.600000E-01, -7.783749E+05, 6.402323E+04, -7.143516E+05
2.000000E-01, -7.775797E+05, 6.411322E+04, -7.134665E+05
2.400000E-01, -7.731438E+05, 6.422516E+04, -7.089186E+05
2.800000E-01, -7.728768E+05, 6.435048E+04, -7.085263E+05
3.200000E-01, -7.738127E+05, 6.447554E+04, -7.093371E+05
3.600000E-01, -7.714978E+05, 6.467451E+04, -7.068233E+05
4.000000E-01, -7.692766E+05, 6.475342E+04, -7.045232E+05
4.400000E-01, -7.690129E+05, 6.475963E+04, -7.042533E+05
4.800000E-01, -7.736272E+05, 6.473758E+04, -7.088897E+05
5.200000E-01, -7.657174E+05, 6.472760E+04, -7.009898E+05
5.600000E-01, -7.684108E+05, 6.482306E+04, -7.035877E+05
6.000000E-01, -7.679796E+05, 6.493834E+04, -7.030413E+05
6.400000E-01, -7.682078E+05, 6.501701E+04, -7.031908E+05
6.800000E-01, -7.663582E+05, 6.496285E+04, -7.013953E+05
7.200000E-01, -7.694974E+05, 6.491609E+04, -7.045813E+05
7.600000E-01, -7.707955E+05, 6.502312E+04, -7.057724E+05
8.000000E-01, -7.719247E+05, 6.529087E+04, -7.066338E+05
8.400000E-01, -7.716605E+05, 6.546321E+04, -7.061973E+05
8.800000E-01, -7.665363E+05, 6.542173E+04, -7.011146E+05
9.200000E-01, -7.643491E+05, 6.543681E+04, -6.989123E+05
9.600000E-01, -7.663952E+05, 6.545489E+04, -7.009403E+05
1.000000E+00, -7.672858E+05, 6.538003E+04, -7.019057E+05
1.040000E+00, -7.676616E+05, 6.535493E+04, -7.023066E+05
1.080000E+00, -7.682434E+05, 6.541649E+04, -7.028270E+05
1.120000E+00, -7.689174E+05, 6.527946E+04, -7.036380E+05
1.160000E+00, -7.674894E+05, 6.530878E+04, -7.021806E+05
1.200000E+00, -7.659359E+05, 6.568738E+04, -7.002485E+05
1.240000E+00, -7.651469E+05, 6.576298E+04, -6.993839E+05
1.280000E+00, -7.667554E+05, 6.567346E+04, -7.010819E+05
1.320000E+00, -7.678062E+05, 6.568526E+04, -7.021209E+05
1.360000E+00, -7.639121E+05, 6.544061E+04, -6.984715E+05
1.400000E+00, -7.691899E+05, 6.526620E+04, -7.039237E+05
1.440000E+00, -7.681120E+05, 6.544011E+04, -7.026718E+05
1.480000E+00, -7.689491E+05, 6.546891E+04, -7.034802E+05
1.520000E+00, -7.693171E+05, 6.546753E+04, -7.038496E+05
1.560000E+00, -7.722459E+05, 6.578683E+04, -7.064591E+05
1.600000E+00, -7.646666E+05, 6.593129E+04, -6.987353E+05
1.640000E+00, -7.672435E+05, 6.599397E+04, -7.012495E+05
1.680000E+00, -7.686798E+05, 6.587212E+04, -7.028076E+05
1.720000E+00, -7.656352E+05, 6.564159E+04, -6.999936E+05
1.760000E+00, -7.671974E+05, 6.584833E+04, -7.013491E+05
1.800000E+00, -7.663740E+05, 6.612149E+04, -7.002525E+05
1.840000E+00, -7.611633E+05, 6.606519E+04, -6.950981E+05
1.880000E+00, -7.668405E+05, 6.601591E+04, -7.008246E+05
1.920000E+00, -7.680265E+05, 6.621584E+04, -7.018106E+05
1.960000E+00, -7.717028E+05, 6.641537E+04, -7.052875E+05
2.000000E+00, -7.705498E+05, 6.649326E+04, -7.040565E+05
2.040000E+00, -7.670666E+05, 6.649087E+04, -7.005758E+05
2.080000E+00, -7.626663E+05, 6.650150E+04, -6.961648E+05
2.120000E+00, -7.667651E+05, 6.657254E+04, -7.001925E+05
2.160000E+00, -7.693495E+05, 6.655510E+04, -7.027944E+05
2.200000E+00, -7.653930E+05, 6.648942E+04, -6.989035E+05
2.240000E+00, -7.657996E+05, 6.644349E+04, -6.993561E+05
2.280000E+00, -7.643180E+05, 6.619281E+04, -6.981252E+05
2.320000E+00, -7.682038E+05, 6.618052E+04, -7.020232E+05
2.360000E+00, -7.678958E+05, 6.652628E+04, -7.013695E+05
2.400000E+00, -7.679537E+05, 6.670549E+04, -7.012482E+05
2.440000E+00, -7.667700E+05, 6.694738E+04, -6.998227E+05
2.480000E+00, -7.676235E+05, 6.697118E+04, -7.006523E+05
2.520000E+00, -7.664359E+05, 6.677880E+04, -6.996571E+05
2.560000E+00, -7.628492E+05, 6.678045E+04, -6.960688E+05
2.600000E+00, -7.643010E+05, 6.690385E+04, -6.973971E+05
2.640000E+00, -7.625670E+05, 6.707027E+04, -6.954967E+05
2.680000E+00, -7.642146E+05, 6.704658E+04, -6.971680E+05
2.720000E+00, -7.648720E+05, 6.701830E+04, -6.978537E+05
2.760000E+00, -7.657118E+05, 6.701855E+04, -6.986933E+05
2.800000E+00, -7.650416E+05, 6.714898E+04, -6.978926E+05
2.840000E+00, -7.657627E+05, 6.749176E+04, -6.982709E+05
2.880000E+00, -7.670185E+05, 6.763034E+04, -6.993882E+05
2.920000E+00, -7.682277E+05, 6.754373E+04, -7.006840E+05
2.960000E+00, -7.708384E+05, 6.741434E+04, -7.034240E+05
3.000000E+00, -7.675386E+05, 6.726118E+04, -7.002774E+05
3.040000E+00, -7.676949E+05, 6.721958E+04, -7.004753E+05
3.080000E+00, -7.668678E+05, 6.739962E+04, -6.994682E+05
3.120000E+00, -7.692612E+05, 6.762233E+04, -7.016388E+05
3.160000E+00, -7.695841E+05, 6.781863E+04, -7.017655E+05
3.200000E+00, -7.721354E+05, 6.775764E+04, -7.043777E+05
3.240000E+00, -7.742691E+05, 6.732296E+04, -7.069461E+05
3.280000E+00, -7.702110E+05, 6.711019E+04, -7.031008E+05
3.320000E+00, -7.691938E+05, 6.733832E+04, -7.018555E+05
3.360000E+00, -7.671600E+05, 6.738956E+04, -6.997705E+05
3.400000E+00, -7.714106E+05, 6.723740E+04, -7.041732E+05
3.440000E+00, -7.712924E+05, 6.739973E+04, -7.038927E+05
3.480000E+00, -7.704995E+05, 6.767975E+04, -7.028197E+05
3.520000E+00, -7.672972E+05, 6.788090E+04, -6.994163E+05
3.560000E+00, -7.679608E+05, 6.783679E+04, -7.001240E+05
3.600000E+00, -7.684029E+05, 6.756611E+04, -7.008368E+05
3.640000E+00, -7.651925E+05, 6.750297E+04, -6.976895E+05
3.680000E+00, -7.671047E+05, 6.752968E+04, -6.995750E+05
3.720000E+00, -7.661697E+05, 6.762082E+04, -6.985489E+05
3.760000E+00, -7.649337E+05, 6.793423E+04, -6.969994E+05
3.800000E+00, -7.694543E+05, 6.816737E+04, -7.012870E+05
3.840000E+00, -7.676638E+05, 6.818375E+04, -6.994801E+05
3.880000E+00, -7.657163E+05, 6.807979E+04, -6.976365E+05
3.920000E+00, -7.669075E+05, 6.804965E+04, -6.988578E+05
3.960000E+00, -7.672347E+05, 6.813602E+04, -6.990987E+05
4.000000E+00, -7.670040E+05, 6.829422E+04, -6.987098E+05
4.040000E+00, -7.630531E+05, 6.832944E+04, -6.947237E+05
4.080000E+00, -7.617744E+05, 6.822192E+04, -6.935525E+05
4.120000E+00, -7.685980E+05, 6.829155E+04, -7.003065E+05
4.160000E+00, -7.676411E+05, 6.850658E+04, -6.991345E+05
4.200000E+00, -7.639031E+05, 6.859142E+04, -6.953117E+05
4.240000E+00, -7.657235E+05, 6.863994E+04, -6.970836E+05
4.280000E+00, -7.662871E+05, 6.869345E+04, -6.975936E+05
4.320000E+00, -7.658932E+05, 6.867126E+04, -6.972220E+05
4.360000E+00, -7.682297E+05, 6.852580E+04, -6.997039E+05
4.400000E+00, -7.677195E+05, 6.845610E+04, -6.992634E+05
4.440000E+00, -7.706398E+05, 6.848339E+04, -7.021565E+05
4.480000E+00, -7.698681E+05, 6.847526E+04, -7.013928E+05
4.520000E+00, -7.680058E+05, 6.848579E+04, -6.995200E+05
4.560000E+00, -7.687966E+05, 6.843712E+04, -7.003595E+05
4.600000E+00, -7.670634E+05, 6.858419E+04, -6.984792E+05
4.640000E+00, -7.656786E+05, 6.861910E+04, -6.970595E+05
4.680000E+00, -7.688451E+05, 6.851557E+04, -7.003295E+05
4.720000E+00, -7.714198E+05, 6.864611E+04, -7.027736E+05
4.760000E+00, -7.730250E+05, 6.865574E+04, -7.043693E+05
4.800000E+00, -7.711874E+05, 6.874045E+04, -7.024470E+05
4.840000E+00, -7.696728E+05, 6.898693E+04, -7.006858E+05
4.880000E+00, -7.695370E+05, 6.894790E+04, -7.005891E+05
4.920000E+00, -7.673550E+05, 6.872831E+04, -6.986267E+05
4.960000E+00, -7.692923E+05, 6.897770E+04, -7.003146E+05
5.000000E+00, -7.679475E+05, 6.916176E+04, -6.987858E+05
5.040000E+00, -7.655329E+05, 6.897050E+04, -6.965624E+05
5.080000E+00, -7.647220E+05, 6.893488E+04, -6.957871E+05
5.120000E+00, -7.675418E+05, 6.904616E+04, -6.984956E+05
5.160000E+00, -7.713755E+05, 6.914853E+04, -7.022269E+05
5.200000E+00, -7.685474E+05, 6.928038E+04, -6.992670E+05
5.240000E+00, -7.659529E+05, 6.930611E+04, -6.966468E+05
5.280000E+00, -7.684612E+05, 6.930474E+04, -6.991564E+05
5.320000E+00, -7.669607E+05, 6.959116E+04, -6.973695E+05
5.360000E+00, -7.684937E+05, 6.982061E+04, -6.986731E+05
5.400000E+00, -7.693032E+05, 6.958920E+04, -6.997140E+05
5.440000E+00, -7.659741E+05, 6.938002E+04, -6.965941E+05
5.480000E+00, -7.689704E+05, 6.985487E+04, -6.991155E+05
5.520000E+00, -7.694022E+05, 7.034649E+04, -6.990557E+05
5.560000E+00, -7.681907E+05, 7.007508E+04, -6.981157E+05
5.600000E+00, -7.669984E+05, 6.969351E+04, -6.973049E+05
5.640000E+00, -7.696886E+05, 6.970865E+04, -6.999799E+05
5.680000E+00, -7.692170E+05, 6.985372E+04, -6.993633E+05
5.720000E+00, -7.651765E+05, 6.981762E+04, -6.953589E+05
5.760000E+00, -7.654161E+05, 6.970663E+04, -6.957095E+05
