0.100000 2.407083 0.473438 2.880521 2.422451 
0.300000 2.675104 0.273542 2.948646 2.799747 
0.500000 2.819062 0.153021 2.972083 3.248043 
0.700000 2.927708 0.084062 3.011771 3.760326 
0.900000 2.943958 0.050937 2.994896 4.199771 
1.100000 2.990521 0.042188 3.032708 4.383022 
1.300000 3.024271 0.050521 3.074792 4.231078 
1.500000 2.950938 0.052812 3.003750 4.169757 
1.700000 2.906250 0.089271 2.995521 3.703695 
1.900000 2.959062 0.093750 3.052812 3.677887 
2.100000 2.882500 0.083542 2.966042 3.752451 
2.300000 2.926563 0.076042 3.002604 3.845056 
2.500000 2.956562 0.068750 3.025313 3.940396 
2.700000 3.050625 0.047188 3.097813 4.299972 
2.900000 2.966979 0.031563 2.998542 4.641032 
3.100000 2.982292 0.024063 3.006354 4.898202 
3.300000 3.036250 0.027083 3.063333 4.804413 
3.500000 3.027500 0.033229 3.060729 4.612210 
3.700000 2.940104 0.050000 2.990104 4.215147 
3.900000 2.962500 0.046354 3.008854 4.289650 
4.100000 3.059063 0.047396 3.106458 4.298495 
4.300000 2.912500 0.054062 2.966563 4.137427 
4.500000 2.924271 0.076563 3.000833 3.838565 
4.700000 2.967812 0.073333 3.041146 3.888077 
4.900000 2.946354 0.056875 3.003229 4.102868 
5.100000 2.998021 0.050417 3.048437 4.225141 
5.300000 2.940313 0.060937 3.001250 4.040499 
5.500000 2.981250 0.060312 3.041563 4.061639 
5.700000 2.981146 0.046562 3.027708 4.291256 
5.900000 3.013125 0.033542 3.046667 4.599213 
6.100000 3.013438 0.037083 3.050521 4.507253 
6.300000 2.980938 0.037917 3.018854 4.477066 
6.500000 3.003333 0.023333 3.026667 4.933665 
6.700000 3.016771 0.029479 3.046250 4.719604 
6.900000 3.005417 0.040104 3.045521 4.433453 
7.100000 3.005208 0.041771 3.046979 4.396445 
7.300000 2.990208 0.033125 3.023333 4.603690 
7.500000 2.961667 0.035521 2.997187 4.530780 
7.700000 2.984792 0.044479 3.029271 4.333524 
7.900000 3.019271 0.047917 3.067187 4.276939 
8.100000 3.006354 0.033646 3.040000 4.594291 
8.300000 2.945208 0.060208 3.005417 4.052493 
8.500000 2.867917 0.115729 2.983646 3.480056 
8.700000 2.765625 0.215104 2.980729 2.984678 
8.900000 2.572083 0.356667 2.928750 2.611808 
9.100000 2.343646 0.563229 2.906875 2.327856 
9.300000 1.961042 0.857500 2.818542 2.112766 
9.500000 1.601979 1.207917 2.809896 2.013269 
9.700000 1.172708 1.678646 2.851354 2.021395 
9.900000 0.779792 2.051250 2.831042 2.153528 
10.100000 0.493542 2.366979 2.860521 2.393791 
10.300000 0.285313 2.683333 2.968646 2.774546 
10.500000 0.160000 2.798021 2.958021 3.208602 
10.700000 0.103542 2.925625 3.029167 3.586472 
10.900000 0.061042 2.956146 3.017187 4.043704 
11.100000 0.050313 3.006771 3.057083 4.229587 
11.300000 0.049375 2.985937 3.035312 4.240173 
11.500000 0.053854 2.973333 3.027187 4.159143 
11.700000 0.054167 2.989896 3.044062 4.158938 
11.900000 0.066042 2.961562 3.027604 3.976674 
12.100000 0.077292 2.891875 2.969167 3.821007 
12.300000 0.078542 2.967292 3.045833 3.829263 
12.500000 0.055417 2.965417 3.020833 4.131475 
12.700000 0.051771 2.967604 3.019375 4.192453 
12.900000 0.047396 2.952292 2.999687 4.266630 
13.100000 0.038750 3.062604 3.101354 4.481888 
13.300000 0.033854 2.963542 2.997396 4.575433 
13.500000 0.023958 2.980000 3.003958 4.901548 
13.700000 0.018125 3.051667 3.069792 5.187407 
13.900000 0.016979 3.010312 3.027292 5.236553 
14.100000 0.025417 2.993438 3.018854 4.850447 
14.300000 0.034896 3.043542 3.078437 4.572064 
14.500000 0.037187 2.988646 3.025833 4.497143 
14.700000 0.039375 2.950625 2.990000 4.433407 
14.900000 0.034479 3.036979 3.071458 4.581115 
15.100000 0.050833 2.978854 3.029688 4.212086 
15.300000 0.042604 2.979479 3.022083 4.370787 
15.500000 0.030208 3.018438 3.048646 4.697469 
15.700000 0.030312 3.018229 3.048542 4.694217 
15.900000 0.030521 2.963437 2.993958 4.670928 
16.100000 0.030417 2.998333 3.028750 4.684919 
16.300000 0.045729 3.038438 3.084167 4.324605 
16.500000 0.049792 2.987812 3.037604 4.233229 
16.700000 0.041875 2.940937 2.982813 4.374623 
16.900000 0.036042 2.979687 3.015729 4.523009 
17.100000 0.053854 3.036979 3.090833 4.177930 
17.300000 0.053333 2.952292 3.005625 4.161462 
17.500000 0.060208 2.941667 3.001875 4.051440 
17.700000 0.057604 2.964792 3.022396 4.097143 
17.900000 0.061979 2.987500 3.049479 4.039600 
18.100000 0.066771 2.935313 3.002083 3.959430 
18.300000 0.090313 2.936667 3.026979 3.702701 
18.500000 0.120938 2.872604 2.993542 3.446145 
18.700000 0.185625 2.787292 2.972917 3.095677 
18.900000 0.337187 2.600208 2.937396 2.651430 
19.100000 0.581354 2.277083 2.858437 2.301427 
19.300000 0.892813 1.960208 2.853021 2.102031 
19.500000 1.242917 1.550417 2.793333 2.008138 
19.700000 1.675521 1.123958 2.799479 2.026499 
19.900000 2.083542 0.773958 2.857500 2.160840 
