0.100000 1.828854 1.099583 2.928438 2.042954 
0.300000 1.981146 0.971875 2.953021 2.083833 
0.500000 2.135521 0.874583 3.010104 2.131093 
0.700000 2.215417 0.762083 2.977500 2.186291 
0.900000 2.352292 0.651458 3.003750 2.267483 
1.100000 2.397708 0.599896 2.997604 2.310151 
1.300000 2.455521 0.582917 3.038438 2.333341 
1.500000 2.438542 0.600000 3.038542 2.317446 
1.700000 2.357917 0.588437 2.946354 2.311259 
1.900000 2.422813 0.584688 3.007500 2.326002 
2.100000 2.390521 0.624896 3.015417 2.291386 
2.300000 2.330312 0.642917 2.973229 2.269031 
2.500000 2.419896 0.598437 3.018333 2.315226 
2.700000 2.443125 0.573646 3.016771 2.338279 
2.900000 2.387083 0.586354 2.973438 2.318183 
3.100000 2.432708 0.579896 3.012604 2.331487 
3.300000 2.428437 0.582708 3.011146 2.328542 
3.500000 2.466771 0.539375 3.006146 2.371130 
3.700000 2.491042 0.555729 3.046771 2.361732 
3.900000 2.486250 0.490312 2.976563 2.421124 
4.100000 2.584271 0.470833 3.055104 2.461350 
4.300000 2.558438 0.472813 3.031250 2.454000 
4.500000 2.601979 0.392813 2.994792 2.563065 
4.700000 2.682500 0.376042 3.058542 2.605482 
4.900000 2.670833 0.380625 3.051458 2.595943 
5.100000 2.647083 0.372292 3.019375 2.603585 
5.300000 2.596250 0.386771 2.983021 2.570581 
5.500000 2.696771 0.358333 3.055104 2.636914 
5.700000 2.698854 0.358021 3.056875 2.637890 
5.900000 2.625521 0.352917 2.978438 2.630082 
6.100000 2.640417 0.422708 3.063125 2.530393 
6.300000 2.585833 0.434167 3.020000 2.504482 
6.500000 2.510625 0.498854 3.009479 2.417391 
6.700000 2.439687 0.538542 2.978229 2.366673 
6.900000 2.462917 0.544583 3.007500 2.365887 
7.100000 2.396458 0.620521 3.016979 2.295411 
7.300000 2.347500 0.640729 2.988229 2.273424 
7.500000 2.264167 0.719063 2.983229 2.214611 
7.700000 2.225417 0.781250 3.006667 2.179382 
7.900000 2.123333 0.862812 2.986146 2.133371 
8.100000 2.024375 0.913646 2.938021 2.104393 
8.300000 1.982604 1.030938 3.013542 2.070771 
8.500000 1.866250 1.092917 2.959167 2.047492 
8.700000 1.766354 1.165938 2.932292 2.028676 
8.900000 1.661979 1.299479 2.961458 2.010080 
9.100000 1.540417 1.423333 2.963750 2.001041 
9.300000 1.446667 1.507708 2.954375 2.000285 
9.500000 1.386250 1.593438 2.979687 2.003233 
9.700000 1.210208 1.710000 2.920208 2.019879 
9.900000 1.159271 1.809375 2.968646 2.032924 
10.100000 1.082917 1.949167 3.032083 2.057245 
10.300000 1.000729 1.985313 2.986042 2.077610 
10.500000 0.865417 2.068021 2.933437 2.124908 
10.700000 0.864167 2.141875 3.006042 2.135462 
10.900000 0.772917 2.196042 2.968958 2.178520 
11.100000 0.769479 2.254062 3.023542 2.188916 
11.300000 0.715208 2.262604 2.977813 2.216330 
11.500000 0.656250 2.311667 2.967917 2.257527 
11.700000 0.658750 2.348125 3.006875 2.262271 
11.900000 0.646771 2.418750 3.065521 2.281892 
12.100000 0.587604 2.421875 3.009479 2.323624 
12.300000 0.585729 2.395208 2.980937 2.320147 
12.500000 0.581042 2.454687 3.035729 2.334636 
12.700000 0.614167 2.430208 3.044375 2.305803 
12.900000 0.580104 2.349687 2.929792 2.315958 
13.100000 0.651979 2.364375 3.016354 2.269240 
13.300000 0.631875 2.366146 2.998021 2.282438 
13.500000 0.656667 2.365208 3.021875 2.266475 
13.700000 0.612812 2.320729 2.933542 2.287137 
13.900000 0.613229 2.403542 3.016771 2.301714 
14.100000 0.614375 2.446458 3.060833 2.308537 
14.300000 0.557500 2.393542 2.951042 2.341921 
14.500000 0.571250 2.420313 2.991563 2.335937 
14.700000 0.575208 2.493958 3.069167 2.346394 
14.900000 0.564375 2.440208 3.004583 2.345128 
15.100000 0.530937 2.497708 3.028646 2.384524 
15.300000 0.503854 2.480313 2.984167 2.406488 
15.500000 0.522500 2.478854 3.001354 2.388570 
15.700000 0.490625 2.576771 3.067396 2.438765 
15.900000 0.440937 2.561979 3.002917 2.491242 
16.100000 0.394688 2.608646 3.003333 2.561824 
16.300000 0.448333 2.607292 3.055625 2.491720 
16.500000 0.448437 2.579271 3.027708 2.485860 
16.700000 0.443021 2.622396 3.065417 2.501179 
16.900000 0.435417 2.576771 3.012188 2.501051 
17.100000 0.494479 2.503646 2.998125 2.420383 
17.300000 0.543229 2.475833 3.019063 2.369506 
17.500000 0.619271 2.401875 3.021146 2.297229 
17.700000 0.669479 2.314896 2.984375 2.250175 
17.900000 0.727396 2.267812 2.995208 2.210994 
18.100000 0.775417 2.252396 3.027813 2.186020 
18.300000 0.854375 2.119792 2.974167 2.135766 
18.500000 0.914167 2.067292 2.981458 2.109759 
18.700000 1.018333 1.973542 2.991875 2.072439 
18.900000 1.120521 1.842083 2.962604 2.041017 
19.100000 1.194479 1.789792 2.984271 2.027181 
19.300000 1.316979 1.648750 2.965729 2.008406 
19.500000 1.447917 1.505000 2.952917 2.000249 
19.700000 1.595521 1.367708 2.963229 2.003954 
19.900000 1.754063 1.256563 3.010625 2.018509 
